3711800:el favor, (2004)
2042121:未来之我制作法 あしたの私のつくり方, (2007)
1301538:钟楼怪人 The Hunchback of Notre Dame, (1996)
1924438:影子小队 The Ghost Squad, -----
1866990:标本制作人 L&#39; Imbalsamatore, (2002)
4099520:玩尽杀绝4:四人组 Wild Things: Foursome, (2010)
1760626:雪季过客 Snow Cake, (2006)
1957937:小不列颠：现场版 Little Britain: Live, (2006)
10809113:劫机惊魂 Hijacked, (2012)
3733199:梨子树 Derakhte Golabi, (1998)
3291376:幸运符 The Lucky One, (2012)
1293624:本能反应 Instinct, (1999)
3074303:停车 停車, (2008)
1949372:莫里哀情史 Molière, (2007)
2216356:小肥肥一族 ムーミン, (1972)
3035341:拖延症 Procrastination, (2007)
20505982:寒战2 寒戰2, (2014)
4115222:与陌生人吃早餐 Frühstück mit einer Unbekannten, (2007)
5985912:佳人 The Beauty, (2010)
1301090:伊比的堕落 Igby Goes Down, (2002)
1428007:路德维希 Ludwig, (1972)
4174194:周六夜现场 &#34;Saturday Night Live&#34; James Franco/Muse, (2009)
1300117:千钧一发 Gattaca, (1997)
1309177:纽约时刻 New York Minute, (2004)
6776051:平常的心 The Normal Heart, (2014)
1307229:柏林：城市交响曲 Berlin – Die Sinfonie der Großstadt, (1927)
5374357:爱在微博蔓延时, (2010)
20507055:约翰·福尔克：游戏规则 Johan Falk: Spelets regler, (2012)
1297052:侧耳倾听 耳をすませば, (1995)
3193266:天黑．夏午．阖家观赏, (2008)
1867922:柳川堀割物語, (1987)
1303789:红鞋男子 The Man with One Red Shoe, (1985)
2056653:巴黎小情歌 Les chansons d&#39;amour, (2007)
20392164:周六夜现场 Saturday Night Live:  Jamie Foxx/Ne-Yo, (2012)
3113423:我最后的秘密, (2007)
4924694:自杀专卖店 Le magasin des suicides, (2012)
1309110:地铁惊魂 Creep, (2004)
3740280:大峡谷遗宝 The Lost Treasure of the Grand Canyon, (2008)
1296666:回到未来3 Back to the Future Part III, (1990)
1854463:空无一物 Nothing, (2003)
6307506:吻我 Kyss mig, (2011)
3864833:冲动 Torino centrale del vizio, (1979)
1302361:屋顶 Il tetto, (1956)
1962160:将爱放逐 Изгнание, (2007)
1303448:伊斯特・康 Esther Kahn, (2000)
1293599:三女性 3 Women, (1977)
1293494:坏中尉 Bad Lieutenant, (1992)
1292213:大话西游之大圣娶亲 西遊記大結局之仙履奇緣, (1995)
1917211:最后的编织 Kutoja, (2005)
1299103:冬冬的假期, (1984)
1292579:追梦者 The Commitments, (1991)
1295485:方世玉续集, (1993)
1388215:出头人 The Front, (1976)
1294699:午夜狂奔 Midnight Run, (1988)
6537280:僵尸日记2 World of the Dead: The Zombie Diaries, (2011)
4082235:普鲁登斯的音乐 Music by Prudence, (2010)
2278017:兄弟, (2007)
1433326:千面謎城 Boomtown, (2002)
10440059:爱的发明 Изобретение любви, (2010)
1948749:家庭法则 Derecho de familia, (2006)
1761154:Frank Lloyd Wright, (1998)
6424130:上班族NEO 剧场版(笑) サラリーマンNEO 劇場版(笑), (2011)
4174531:Taylor Swift &#34;Fearless&#34;巡演特辑 NBC Dateline-Taylor Swift The Fearless Tour, -----
1418194:雾都孤儿 Oliver Twist, (2005)
3615930:屏住呼吸 Apnée, (2007)
1292757:木偶奇遇记 Pinocchio, (1940)
2061075:成人式 Rites of Passage, (1999)
5681448:外滩, (2011)
1302675:夏天的故事 Conte d&#39;été, (1996)
2980436:20世纪少年：第二部 最后的希望 20世紀少年 第2章 最後の希望, (2009)
1298861:飞越美人谷 Beyond the Valley of the Dolls, (1970)
1482088:魔界契约 The Covenant, (2006)
1759905:成长的烦恼：希瓦家归来 Growing Pains: Return of the Seavers, -----
10747856:林肯大战僵尸 Abraham Lincoln Vs Zombies, (2012)
5152894:城市探险者 Urban Explorer, (2011)
6873205:冰血寒颤 Blood Runs Cold, (2011)
2087913:Revelation, (2001)
3718678:拉芙蕾丝 Lovelace, (2013)
3066817:列国图志之中国 Discovery Atlas: China Revealed, (2006)
20452296:神秘影片试验计划#15  慎重 the valtari mystery film experiment film #15: VARÚÐ, (2012)
3316987:索科洛夫：巴黎现场 Grigory Sokolov - Live in Paris, (2002)
4840386:爱情，猴，秦皇岛 Hot, Hunt, Heat, (2010)
3250372:夏天，有风吹过, (2008)
4919019:天际浩劫 Skyline, (2010)
19949264:三克的梦想, (2012)
2337773:网络杀机 Untraceable, (2008)
3148064:惊声尖叫4 Scream 4, (2011)
6837235:妈妈 Mama, (2013)
1295629:杀手阿一 殺し屋1, (2001)
1507140:生活艰难所以快乐 ピカ☆☆ンチ LIFE IS HARDだからHAPPY, (2004)
1902700:方托马斯的反击 Fantômas se déchaîne, (1965)
1293594:帝国时代 History of the World: Part I, (1981)
3259940:猫拉面大将 猫ラーメン大将, (2008)
10738135:一点小信仰 Have a Little Faith, (2011)
2286165:回归 리턴, -----
1867941:消逝的星星 La Stella che non c&#39;è, (2006)
1294762:贝德曼之河 El hombre de Río Malo, (1971)
1466263:劳工之爱情, (1922)
4011164:死神傻了, (2009)
4821046:关云长, (2011)
1294389:安娜成长篇 Анна: от 6 до 18, (1993)
3199500:樱桃小丸子 电影版 我喜欢的歌 ちびまる子ちゃん 劇場版 わたしの好きな歌, (1992)
3541415:盗梦空间 Inception, (2010)
5352670:不贞的季节 不貞の季節, (2000)
3073479:不由自主 De Ofrivilliga, (2008)
6869395:低俗喜剧 低俗喜劇, (2012)
3346464:给朱丽叶的信 Letters to Juliet, (2010)
2081739:萨维奇一家 The Savages, (2007)
1304978:三只小猪 Three Little Pigs, (1933)
1293489:丽人行 Two for the Road, (1967)
6506435:Yellow Belly End, (2010)
3191123:くノ一忍法帖, (1991)
1295250:X战警 X-Men, (2000)
3189558:レズビアンレイプ 甘い蜜汁, (1991)
1304680:分尸 H, (2002)
1935787:鞋的故事 Shoe show, (1984)
1308799:一个陌生女人的来信, (2004)
19973805:NHK 金正恩：北朝鲜政权内幕 NHKスペシャル「キム.ジョンウン 北朝鮮の内幕, (2012)
1860770:野人 In the Rough, (2004)
1766363:水晶男孩 Borstal Boy, (2000)
3016117:玻璃唇 Blood of a Poet, (2007)
6722732:马上少女 Sport de filles, (2011)
4215668:青涩恋爱 Amor Crudo, (2008)
1293350:两杆大烟枪 Lock, Stock and Two Smoking Barrels, (1998)
3326747:摇滚年代 Rock of Ages, (2012)
4881337:BBC 地平线系列：烹饪造就人类吗 BBC Horizon : Did Cooking Make Us Human, (2010)
2155728:古典情圣 Verführung für Anfänger, (2005)
5423352:维基解密的抗争 WikiRebels, (2010)
1866487:食人巨蜂 Deadly Invasion: The Killer Bee Nightmare, -----
4282653:向着炮火 포화 속으로, (2010)
1309191:舒尔茨的忧郁 Schultze Gets the Blues, (2003)
5041562:迷失后记 LOST Epilogue : The New Man in Charge, (2010)
19971853:周六夜现场 Saturday Night Live Bruno Mars / Bruno Mars, (2012)
1304745:家庭作业 Mashgh-e Shab, (1989)
1915862:十字军圣殿骑士 Das Blut der Templer, (2004)
3131593:青春期, (2006)
5240733:牺牲 Sacrifice, (2011)
3129937:安德烈 塔可夫斯基：电影诗人 Un poeta nel Cinema: Andreij Tarkovskij, (1984)
1401263:四面夏娃, (1996)
1307579:与毒共舞 Spun, (2002)
1307646:西安杀戮, (1987)
1308975:西班牙女佣 Spanglish, (2004)
1292211:对她说 Hable con ella, (2002)
2989595:乡镇大劫案 마을금고 연쇄습격사건, (2007)
10437779:新世界 신세계, (2013)
19976099:咆哮无声, (2012)
1300581:至尊无上, (1989)
3603208:空屋 &#34;The Return of Sherlock Holmes&#34; The Empty House, -----
1871290:面具之后 Behind the Mask: The Rise of Leslie Vernon, (2006)
1482541:警察故事之超级计划, (1993)
2212281:性爱之后 After Sex, (2007)
1945785:终点之城 The City of Your Final Destination, (2009)
1796757:诺曼底大风暴/艾帅与登陆日 Ike: Countdown To D-Day, (2004)
1987803:地雷震 地雷を踏んだらサヨウナラ, (1999)
1306582:感官新世界 SADA〜戯作・阿部定の生涯, (1998)
1304465:铁甲无敌玛利亚 鐵甲無敵瑪利亞, (1988)
20512955:第18届影评人选择奖颁奖典礼 The 18th Annual Critics&#39; Choice Awards, (2013)
1963657:笑破情网, (1987)
3015840:吓死你 嚇死你, (2008)
3769442:小猫快跑 Cat Run, (2011)
1293989:十二怒汉 12 Angry Men, (1997)
1771925:圣歌 Maléfique, (2002)
6080776:泡芙小姐第一季, (2011)
2243557:追火车日记 Sztuczki, (2007)
11601048:守门人 The Gatekeepers, (2012)
4036357:隐形的格里夫 Griff the Invisible, (2010)
1479526:吾土吾民 Swades, (2004)
1299777:细雪 細雪, (1983)
4888575:埃伦娜 Elena Undone, (2010)
6126048:恋爱相对论 32 Tungwa, (2009)
6894845:任务清单 리스트, (2011)
6865992:3.11后的朋友们 剧场版 friends after 3.11 劇場版, (2012)
4853331:一封明信片 一枚のハガキ, (2011)
1848198:秋决, (1972)
3552301:爱到底, (2009)
4071097:在小丑面前 Larmar och gör sig till, (1997)
1461068:群星会, (1992)
1417079:两居室 2LDK, (2003)
6848284:激情热线 For a Good Time, Call..., (2012)
3364849:狂暴 Rampage, (2009)
1293554:战略高手 Out of Sight, (1998)
5064521:原始恐惧 Primal, (2010)
5151820:工业光魔 创造不可能 Industrial Light &amp; Magic：Creating the Impossible, (2010)
2004427:最毒继父心 Murder on Pleasant Drive, -----
5915794:百年情书, (2011)
1297279:英雄少年历险记 The Brave, (1997)
1418640:听到涛声 海がきこえる, (1993)
19966636:月球之旅彩色修復版 Le voyage dans la lune (DCP), (2011)
1307862:与龙共舞 與龍共舞, (1991)
2028527:君主的仆人 Слуга Государев, (2007)
3267396:昏睡 Sennosc, (2008)
6749659:超越文字的魔法 Magic Beyond Words: The JK Rowling Story, (2012)
6861857:梦幻珊瑚海：唤醒 Coral Sea Dreaming: Awaken, (2010)
2301510:无尽华尔兹 エンドレス・ワルツ, (1995)
1812386:末路狂奔2 Pusher II, (2004)
1856928:学院变体立达 Academy Leader Variations, (1987)
3554781:神童 The Prodigies, (2011)
20496977:42nd Street Forever, Volume 2: The Deuce, (2006)
1940359:猫狗宠物街 3丁目のタマ うちのタマ知りませんか?, -----
1907116:颠覆 The End, (1995)
3626372:大地惊雷 True Grit, (2010)
1872077:欢乐树的朋友们：寒假 Happy Tree Friends: Winter Break, (2004)
1291834:印度之行 A Passage to India, (1984)
1294216:恩怨情天 The Unforgiven, (1960)
11598799:我朋友约翰尼 My Friend Johnny, (2012)
2079799:日光情人 Sun Kissed, (2006)
1299086:鳄鱼的智慧 The Wisdom of Crocodiles, (1998)
1948697:报告班长 報告班長, (1980)
1298776:坦克奇谋父子兵 Tank, (1984)
6757156:动物饲养员雷恩 Ron The Zookeeper, (2007)
1295820:狂凶记 Frenzy, (1972)
2078159:猪头逛大街2 Harold &amp; Kumar Escape from Guantanamo Bay, (2008)
3010407:艾米莉亚 Amelia, (2009)
1962684:我是一片云, (1977)
4227132:一个头颅的思想与观点 Pensées et visions d&#39;une tête coupée, (1991)
1361276:八部半 8½, (1963)
1394425:不脱袜的人, (1989)
5342065:大无畏, (2010)
3095501:天堂五分钟 Five Minutes of Heaven, (2009)
2237966:飞行日志, -----
1472510:与女人们的对话 Conversations with Other Women, (2005)
6875377:被窃之物 The Stolen, (2013)
1299775:马太福音 Il vangelo secondo Matteo, (1964)
1292216:爱情是狗娘 Amores perros, (2000)
6733278:狂奔蚂蚁, (2012)
10561911:时光钟摆 振り子, (2012)
1796752:被时间遗忘的土地 The Land That Time Forgot, (1975)
1416061:白色情人节, (1999)
1945780:血色将至 There Will Be Blood, (2007)
4135743:傍晚的巴黎 Paris a l&#39;Aube, -----
1298694:恐龙 Dinosaur, (2000)
1297121:逃狱惊魂 The Defiant Ones, (1958)
1434172:铁道游击队, (1956)
3321755:菲利浦收音机 Philips Radio, (1931)
3338851:锅匠，裁缝，士兵，间谍 Tinker Tailor Soldier Spy, (2011)
1858711:玩具总动员3 Toy Story 3, (2010)
3696913:隔壁的男孩 The Boy Next Door, (2008)
1298124:山水有相逢, (1995)
3137467:芭比杀手 Sexykiller, Morirás por Ella, -----
2063867:金馆长对金馆长对金馆长 김관장 대 김관장 대 김관장, (2007)
1448734:鹭与鹤 Tsaplya i zhuravl, (1974)
1793121:松鼠自杀事件, (2006)
4139924:别说抱歉 别说再见, -----
1940452:种下星星的日子 星をかった日, (2006)
1294849:上班女郎 Working Girl, (1988)
6866449:三个R The 3 Rs, (2011)
3742981:雨中的请求 Guzaarish, (2010)
3805946:比悲伤更悲伤的故事 슬픔보다 더 슬픈 이야기, (2009)
3836725:A+B=C, (2006)
1292328:东邪西毒 東邪西毒, (1994)
1294733:幽国车站 Pura formalità, Una, (1994)
2260798:一只鞋, (1959)
2157284:气球上的五星期, -----
1441038:人间的条件（第三、四部） 人間の條件, (1959)
3782081:生日快乐 Birthday Time, (2000)
1440901:艾玛 Emma, (1996)
6852373:光男的栗子 光男の栗, (2010)
6010171:给桃子的信 ももへの手紙, (2012)
3213233:坏老师 Bad Teacher, (2011)
1337287:尼伯龙根的指环 The Ring of the Nibelungs, (2004)
6835271:冠军厨房Noma Noma på kogepunktet, (2011)
1948427:感官愉悦 The Dutch Master, (1994)
1793903:幻影凶间 1408, (2007)
5989818:萤火之森 蛍火の杜へ, (2011)
1291879:罗生门 羅生門, (1950)
4061433:战火重生 Günesi gördüm, (2009)
1395467:曼谷保镖 บอดี้การ์ดหน้าเหลี่ยม, (2004)
4745364:惊魂半小时 30 Minutes or Less, (2011)
1298999:心动的感觉 L&#39;étudiante, (1988)
1308248:我爱夜来香 我愛夜來香, (1983)
1821412:博里那杰的悲哀 Misère au Borinage, (1933)
3552307:练·恋·舞 練·戀·舞, (2009)
1439463:爱德华·蒙克 Edvard Munch, (1974)
1305884:十三号星期五7 Friday the 13th Part VII: The New Blood, (1988)
1794863:乱世老少 Where Eskimos Live, (2002)
3070319:爱很复杂 It&#39;s Complicated, (2009)
1294496:似是故人来 Sommersby, (1993)
1298059:叛舰喋血记 Mutiny on the Bounty, (1935)
10526879:流动的暖阳 Liquid Sun, (2011)
1936887:了不起的盖茨比 the great gatsby, -----
1419005:阿尔及尔之战 La battaglia di Algeri, (1966)
1295252:母亲与娼妓 La maman et la putain, (1973)
3215506:毛嗑儿, (2008)
1292599:从地心窜出 Tremors, (1990)
6982559:湄公酒店 โรงแรมแม่โขง, (2012)
5919538:只有你 오직 그대만, (2011)
1937788:特警霸王花 Dangerous Flowers, (2006)
2301363:继续活下去的5个故事 ZOO 生きて行く五の物語, (2005)
1292900:摇啊摇，摇到外婆桥, (1995)
3440075:心如折纸 Paper Heart, (2009)
10438426:浮城谜事, (2012)
3074541:深入敌后3：哥伦比亚 Behind Enemy Lines: Colombia, (2009)
3642840:孟婆汤 Le Thé de l&#39;Oubli, (2008)
1307829:周末同床 결혼은, 미친짓이다, (2002)
1857175:屋顶上的童年时光 Anche libero va bene, (2006)
1419519:家庭气氛 Un air de famille, (1996)
3230115:极限特工3：终极回归 xXx: The Return of Xander Cage, (2014)
1316522:一个美国人在巴黎 An American in Paris, (1951)
1302495:阴阳路3：升棺发财, (1998)
3324459:古畑任三郎 大使杀人事件 古畑任三郎　すべて閣下の仕業, (2004)
1761152:战地童子 Сволочи, (2006)
3090455:波西·杰克逊与神火之盗 Percy Jackson &amp; the Olympians: The Lightning Thief, (2010)
1300149:2009迷失的记忆 2009 로스트 메모리즈, (2002)
4049600:猫咪钢琴 The Cat Piano, (2009)
5374383:我的黑色小礼服 마이 블랙 미니드레스, (2011)
1917638:阿凡提, (1979)
2240587:天鹅湖 白鳥の湖, (1981)
1306788:电影鸭 電影鴨, (1999)
3397503:未知死亡 Ghajini, (2008)
2154309:靖国神社, (2007)
1961961:超越极限 Beyond, (2003)
6390830:闪耀的花火 Sparkle, (2012)
6798110:本人捷克造 Czech Made Man, (2011)
1452142:Intolerance, (2000)
1292725:浪漫骑士 Remando al viento, (1988)
1466135:马布斯博士的一千只眼 Die 1000 Augen des Dr. Mabuse, (1960)
5993161:光棍, (2011)
1298197:偷吻 Baisers volés, (1968)
1292873:随心所欲 Playing by Heart, (1998)
1880917:中转 T.R.A.N.S.I.T., (1997)
1300754:人性污点 The Human Stain, (2003)
3212367:幽灵战队 Ghost Machine, (2009)
2117844:某个旅人的日记 或る旅人の日記, (2003)
6011806:厨子戏子痞子, (2013)
1437204:一球成名 Goal!, (2005)
3004512:勿忘我 西の魔女が死んだ, (2008)
1994638:红土地 Red Dirt, (2000)
1766794:容疑者室井慎次, (2005)
1293041:三个老枪手 Going in Style, (1979)
1326208:一线声机 Cellular, (2004)
2228942:巴西足球的灵魂 Ginga, (2005)
3824500:魔侠传之唐吉可德, (2010)
2237314:正义法则 Shredderman Rules, -----
3691071:Miroir Noir, (2008)
1306911:战栗空间 Panic Room, (2002)
2085548:偷窥屋 のぞき屋, (2007)
1307631:监狱疯波 Mean Machine, (2001)
1441864:淘气的金丝猴, (1982)
4861425:梦 Сон, (1988)
2061185:十个小黑人 Desyat negrityat, (1987)
5032127:爱 My Name Is Love, (2008)
10449604:电影笔记 시네노트, (2012)
1475165:天堂之爱 Fickende Fische, (2002)
10440138:侏罗纪公园4 Jurassic Park IV, (2014)
1474744:灯 Lampa, (1959)
6861613:永远之永恒 第二章 混沌的兰舞 トワノクオン 第二章 混沌の蘭舞, (2011)
1663415:上车走吧 上车，走吧, -----
4131497:催眠我 Mesmerize Me, (2009)
1426886:福尔摩斯：丝缠奇案 Sherlock Holmes and the Case of the Silk Stocking, (2004)
1869772:拉拉生存十法则 The Ten Rules, (2002)
4145476:得闲炒饭 得閒炒飯, (2010)
1876225:收拾好你的东西 Get Your Stuff, (2000)
4684700:寻找特洛伊 Der geheimnisvolle Schatz von Troja, (2007)
6524295:归宿 Pristine Books, (2003)
4202430:急冻惊魂 Frozen Kiss, (2009)
1306313:杀手蝴蝶梦, (1989)
1997590:Hey! Hey! Hey! Music Champ, -----
10740275:女生日记, (2011)
1584898:鬼使神差 The Messengers, (2007)
1292583:越战毛发 Hair, (1979)
1438041:求求你，表扬我, (2005)
1456589:交渉人真下正義, (2005)
1420034:黑暗 Darkness, (2002)
1305649:踢到铁板 Bootmen, (2000)
1890586:上海之吻 Shanghai Kiss, (2007)
2031688:月里嫦娥 Frau im Mond, (1929)
1949328:心灵传输者 Jumper, (2008)
1293530:角斗士 Gladiator, (2000)
5157439:布鲁娜·瑟非斯丁 Bruna Surfistinha, (2011)
1308810:丑闻 스캔들 - 조선남녀상열지사, (2003)
1478041:金色小提琴 Golden Fiddles, -----
2049435:超人：钢铁之躯 Man of Steel, (2013)
2158640:三街剧场 삼거리극장, (2006)
19965904:Kings of Cool the Classic Crooners, (2004)
1432973:亲密的陌生人 Confidences trop intimes, (2004)
2073674:灭顶之灾 The Happening, (2008)
1301960:真假王子 The Whipping Boy, (1995)
19967905:怪兽大战外星人外传：活死人萝卜之夜 Night of the Living Carrots, (2012)
1945337:爱的盛宴 Feast of Love, (2007)
21336087:循找 RETRACE, (2013)
1484556:伊拉克恶狼谷 Kurtlar vadisi - Irak, (2006)
1298753:邮差 The Postman, (1997)
1834663:东归英雄传, (1993)
1308550:再见，长夜 Buongiorno, notte, (2003)
10455648:十八，十九 열여덟,열아홉, (2012)
4890186:BBC 地平线系列：天才是怎样炼成的？ BBC Horizon : What Makes a Genius?, (2010)
3903715:红线 Redline, (2010)
1918881:摒住呼吸 Holding Your Breath, (2002)
1316510:射雕英雄传之东成西就, (1993)
2997155:风云2 风云Ⅱ, (2009)
1983424:偷天惊情 Delirio caldo, (1972)
1949761:史前一万年 10,000 BC, (2008)
1401624:我好奇之蓝 Jag är nyfiken - en film i blått, (1968)
1947266:四分钟 Vier Minuten, (2006)
2131840:春天的回归 Un Anno a primavera, (2005)
1309011:机器人历险记 Robots, (2005)
20415232:Dirty Wars, (2013)
10553105:爷爷在天上, (2011)
1424256:含苞待放 36 fillette, (1988)
20388485:雨下吧, (2012)
2249634:永远的牛仔 Cowboy Forever, (2006)
1299619:半边人 半邊人, (1983)
6801434:戴安娜·弗里兰:眼睛要旅行 Diana Vreeland: The Eye Has to Travel, (2011)
3725320:极速复仇 Faster, (2010)
2081376:反抗军 Defiance, (2008)
3914503:孤岛浮生 Mister Pip, (2012)
6858224:人体蜈蚣3 The Human Centipede III (Final Sequence), (2013)
5342711:中间人 The Inbetweeners Movie, (2011)
4798888:叫我第一名 Front of the Class, (2008)
1301376:龍咁威2003, (2003)
3706874:树妖 Nymph, (2009)
2603353:我见到了“甲壳虫” I Met the Walrus, (2007)
11605579:你抢走了我的宝贝 KKK Took My Baby Away, (2012)
2338056:鬼镇 Ghost Town, (2008)
1424661:狼溪 Wolf Creek, (2005)
5948717:近水楼台, (1974)
20020577:推拿, (2013)
2153498:格列佛最后的旅行 Klíc k urcování trpaslíku podle deníku Pavla Jurácka, (2002)
1420010:没有我的日子 My Life Without Me, (2003)
1987408:鬼磨坊 Krabat, (2008)
1785208:制造成人, (2004)
1296769:巴尔扎克与小裁缝, (2002)
3103037:棒球英豪 在你离开之后 タッチ3 君が通り過ぎたあとに, (1987)
3215097:黑道风云 Fortapasc, (2009)
1316560:列宁格勒牛仔征美记 Leningrad Cowboys Go America, (1989)
6523299:背人的人 Porteur d&#39;hommes, (2010)
6558250:宝莱坞荧幕女杰 Heroine, (2012)
3002542:克努特和它的朋友们 Knut und seine Freunde, (2008)
1416906:瑞恩 Ryan, (2004)
1291877:两生花 La double vie de Véronique, (1991)
3391085:Wu: The Story of the Wu-Tang Clan, (2007)
1298608:黑雨 Black Rain, (1989)
2286009:PK.COM.CN, (2008)
1300801:阴阳魔界 Twilight Zone: The Movie, (1983)
1417056:天空之Escaflowne エスカフローネ, (2000)
2079632:校园敢死队 学校霸王, (1995)
2127664:一九八四 1984, (2018)
4197430:六三劫 De Hel van &#39;63, (2009)
20427220:日月人鱼 The Moon &amp; the Sun, (2014)
1298976:铁血战士 Predator, (1987)
1292591:汤姆·琼斯 Tom Jones, (1963)
7062599:永远之永恒 第四章 红莲的焦躁 トワノクオン 第四章 紅蓮の焦心, (2011)
1507076:剧场版翼・年代记 鸟笼国的公主 劇場版ツバサ・クロニクル 鳥カゴの国の姫君, (2005)
20439064:美麗鏡界, (2012)
1860292:老妇与鸽子 La vieille dame et les pigeons, (1998)
1296444:凡高与提奥 Vincent &amp; Theo, (1990)
1456391:烟雨红颜, (2002)
4166518:终极囚禁 The Final, (2010)
1424654:达尔文的恶梦 Le Pesadilla de Darwin, (2004)
1418780:日瓦戈医生 Doctor Zhivago, (2002)
1296284:情定日落桥 A Little Romance, (1979)
1307811:魔女宅急便 魔女の宅急便, (1989)
3718237:鲸奇 Big Miracle, (2012)
3162377:灵虐 เมมโมรี่ รักหลอน, (2008)
1306531:王牌罪犯 Ordinary Decent Criminal, (2000)
2143808:手下留情, -----
10571509:如父如子 そして父になる, (2013)
4933215:心生爱慕却迟迟不敢 Roméo Onze, (2011)
1432639:故事中的故事 Сказка сказок, (1979)
1295172:白昼的恶魔 白昼の通り魔, (1966)
1853417:撒旦 Sheitan, (2006)
2061828:老家伙 Old Dogs, (2009)
1410735:在撒旦的阳光下 Sous le soleil de Satan, (1987)
6719716:僵尸胡安 Juan de los Muertos, (2011)
1316524:阿尔法城 Alphaville, une étrange aventure de Lemmy Caution, (1965)
3532614:夺命金 奪命金, (2011)
10600271:圣诞玫瑰, (2013)
5998058:溫暖的憂傷, (2011)
1304003:恶童日记 まぶだち, (2001)
4911253:婚礼大斗阵 Jumping the Broom, (2011)
7062005:我不是嬉皮士 I Am Not a Hipster, (2012)
1295484:狙击手 Sniper, (1993)
1416706:普通的法西斯 Обыкновенный фашизм, (1965)
2084642:I ragazzi del massacro, (1969)
1306858:圣诞坏公公 Bad Santa, (2003)
1307655:水玲珑 水玲瓏, (1990)
6875412:安全没有保障 Safety Not Guaranteed, (2012)
1306612:蜘蛛侠 Spider-Man, (2002)
3022763:人生是一场抗争 Jób lázadása, (1983)
1329936:大内密探零零发 大內密探零零發, (1996)
1937021:Stuey, (2003)
2041695:婴儿房 Películas para no dormir: La habitación del niño, -----
1294561:太极张三丰 太極張三豐, (1993)
6900112:そらそい, (2009)
4228562:找房子 やどさがし, (2006)
3269196:Underbar och älskad av alla, (2007)
1484729:淹没, (2005)
1306541:玻璃樽, (1999)
1408312:旋风小子, (1994)
3008669:微不足道的事情 Cosas insignificantes, (2008)
1299182:富贵开心鬼 富貴開心鬼, (1989)
1779098:无敌青春 パッチギ！, (2004)
1308601:潜龙轰天3野兽之腹 Belly of the Beast, (2003)
1763206:王者帝国 empire, (2005)
2969116:丹麦群星科恩致敬演唱会 På danske læber live, -----
6731992:无知无觉 Insensibles, (2012)
1755634:追寻 Quest, (1997)
5355159:那时的他们, (2008)
1293315:阿郎的故事, (1989)
3020928:老友鬼上身, (1992)
2182149:噩梦岛 The Slayer, (1982)
3598426:斯大林格勒大血战, (1989)
1532596:嘎达梅林, (2002)
10727678:Final cut - Hölgyeim és uraim, (2012)
1401913:亨利·朗瓦：电光魅影 Le Fantôme d&#39;Henri Langlois, (2004)
1419661:红孩儿大话火焰山 Journey to the West, (2005)
4221475:测量世界 Die Vermessung der Welt, (2012)
3243322:柏林召唤 Berlin Calling, (2008)
5087874:Soldier of Fortune, -----
3699261:Sexy Grandpa, (2001)
10438582:凯撒必须死 Cesare deve morire, (2012)
1436711:环游世界八十天 Around The World In 80 Days, (1989)
11639335:黄昏乙女×失忆幽灵 TV未放送第13话 黄昏乙女×アムネジア   TV未放送の第13話, (2012)
5380919:红酒烩鸡 Kokowääh, (2011)
1769785:隐私欲望 Premiers désirs, (1984)
20431548:世上最危险道路：登非洲之巅--乞力马扎罗山 National.Geographic.Worlds.Most.Dangerous.Roads.The.Roof.Of.Africa, (2009)
1421794:干洗 Nettoyage à sec, (1997)
1306792:蓝色大海 Blue, (2001)
3105591:上空女孩 TOPLESS, (2008)
20366115:神秘影片试验计划#3 四台钢琴 the valtari mystery film experiment   film #3: fjögur píanó, (2012)
6523584:囧蛋奇兵, (2012)
1466273:巧奔妙逃, (1995)
6814779:奇情记, (2009)
3103416:秩序和道德 L&#39;Ordre et la morale, (2011)
1880897:巴格达急诊室 Baghdad ER, -----
3540862:士兵非多特的故事 Про Федота-стрельца, удалого молодца, (2008)
1304490:大毒枭 Blow, (2001)
10438930:小马旅行记, (2011)
1301166:垂直极限 Vertical Limit, (2000)
1428373:不留活口之交战守则 Waco: The Rules of Engagement, (1997)
1293236:黑猫白猫 Crna macka, beli macor, (1998)
4207041:刀侠, -----
4824214:钢之炼金术师SP_钢炼四格剧场, -----
1303676:猛鬼大厦 猛鬼大廈, (1989)
4236902:BBC 自然世界 2009 苏格兰高地栖息地 BBC Natural World 2009 A Highland Haven, -----
6395463:南美玻利维亚乌尤尼盐原纪行 アンデス　天空の鏡, (2011)
4829767:R_E_L_Y trailer, (2006)
11803087:普罗米修斯2 Prometheus 2, (2015)
1408305:药剂师 le pharmacien degarde, (2003)
1306213:初恋的回忆 A Walk to Remember, (2002)
1300507:逃家 Taking Off, (1971)
1940619:蕾娜的婚礼 Al qods fee yom akhar, (2002)
19957505:邻家帅哥 The Men Next Door, (2012)
20505641:蓝雨伞之恋 The Blue Umbrella, (2013)
4830902:关口知宏铁道之旅 欧洲篇 英国, -----
1301033:让我们一起迷失 Let&#39;s Get Lost, (1988)
1421966:烈爱伤痕, (2001)
1422917:暴力史 A History of Violence, (2005)
4271894:非诚勿扰2, (2010)
5162295:哥本哈根梦 Dreams in Copenhagen, (2009)
2364834:摇滚之王 The Rocker, (2008)
1306200:情迷维纳斯 Delta of Venus, (1995)
2275610:好莱坞华人 Hollywood Chinese, (2007)
20451327:What Do We Have in Our Pockets?, (2012)
